wikiStats|mk

redirects|7784
p|culture|1
p|caption|1
p|era|1
p|types|0

template|Шаблон:Infobox government cabinet
count|1
properties|33
p|total_number|0
p|incoming_formation|1
p|jurisdiction|1
p|image_width|0
p|last_election|0
p|flag_width|0
p|cabinet_name|1
p|cabinet_number|1
p|image|0
p|successor|1
p|election|0
p|previous|1
p|opposition_cabinet|1
p|government_head|1
p|government_head_history|0
p|legislature_term|0
p|date_dissolved|1
p|former_members_number|0
p|opposition_leader|1
p|outgoing_formation|1
p|date_formed|1
p|political_party|1
p|legislature_status|1
p|image_caption|0
p|opposition_party|1
p|deputy_government_head|0
p|budget|0
p|flag|1
p|current_number|0
p|flag_caption|0
p|incumbent|0
p|State_head|0
p|state_head|1

template|Шаблон:Инфокутија Превој
count|1
properties|53
p|embedded|0
p|native_name|0
p|photo_caption|1
p|coordinates|0
p|map_size|0
p|format|0
p|coords|0
p|x|0
p|name|1
p|coord_type|0
p|elevation_ref|0
p|source|0
p|location|1
p|lat_s|1
p|elevation_m|0
p|map_caption|1
p|photo|1
p|map|1
p|photo_alt|0
p|y%|0
p|y|0
p|scale|0
p|map_relief|0
p|label|1
p|alt_name|0
p|coords_ref|0
p|long_m|1
p|embed|0
p|photo_width|0
p|child|0
p|map_alt|0
p|map_width|0
p|long_d|1
p|elevation|0
p|coordinates_ref|0
p|label_position|0
p|range|0
p|lat_d|1
p|grid_ref_UK|0
p|grid_ref_Ireland|0
p|traversed|1
p|other_name|0
p|region|0
p|lat_NS|1
p|photo_size|0
p|elevation_ft|0
p|x%|0
p|dim|0
p|lat_m|1
p|topo|0
p|long_EW|1
p|display|0
p|long_s|1

template|Шаблон:Infobox single
count|12
properties|25
p|Border|1
p|A-side|0
p|Certification|2
p|Caption|0
p|Format|9
p|Name|11
p|Producer|10
p|from Album|5
p|Next single|9
p|Length|10
p|Alt|1
p|Writer|10
p|Recorded|11
p|B-side|10
p|Album|6
p|Misc|0
p|Clip requested?|0
p|Label|11
p|Artist|11
p|Chronology|1
p|This single|10
p|Released|10
p|Genre|12
p|Cover|5
p|Last single|10

template|Шаблон:Infobox video game series
count|5
properties|21
p|platform of origin|0
p|website|2
p|genre|2
p|show image|0
p|state|0
p|image|0
p|first release date|4
p|align|0
p|first release version|4
p|latest release version|2
p|developer|4
p|composer|0
p|creator|2
p|collapsible|0
p|platforms|3
p|spinoffs|0
p|latest release date|2
p|caption|3
p|publisher|4
p|title|4
p|width|1

template|Шаблон:Инфокутија Астрономски попис
count|2
properties|12
p|organization|1
p|website|1
p|name|1
p|source|1
p|image|0
p|background|0
p|bgcolour|0
p|alt_names|0
p|products|1
p|caption|1
p|wavelength|0
p|goals|1

template|Шаблон:TaxonIds
count|2
properties|8
p|worms|0
p|name|0
p|others|1
p|ncbi|2
p|itis|2
p|namebank|2
p|eol|2
p|wikispecies|2

template|Шаблон:Инфокутија за историски период
count|1
properties|8
p|leaders|0
p|name|1
p|image|0
p|alt|0
p|caption|1
p|end|1
p|start|1
p|including|0

template|Шаблон:Инфокутија за велосипедист
count|512
properties|29
p|native_name|2
p|weight|468
p|name|511
p|ridertype|387
p|role|508
p|death_date|0
p|amateuryears|263
p|birth_place|492
p|image_size|8
p|image|0
p|manageteams|2
p|ridername|0
p|death_place|0
p|native_name_lang|2
p|proyears|508
p|medaltemplates|0
p|height|474
p|amateurteams|222
p|proteams|160
p|fullname|508
p|majorwins|364
p|updated|508
p|alt|1
p|caption|487
p|manageyears|6
p|discipline|509
p|currentteam|51
p|birth_date|0
p|nickname|135

template|Шаблон:Инфокутија Број
count|3
properties|12
p|number|2
p|divisor|2
p|unicode|0
p|numeral|0
p|ordinal text|2
p|factorization|0
p|greek prefix|1
p|latin prefix|1
p|ordinal|1
p|misc|0
p|cardinal|1
p|prime|0

template|Шаблон:Player2
count|1
properties|18
p|school|0
p|name|0
p|in|1
p|pos|1
p|last|1
p|lbs|1
p|num|1
p|dab|1
p|autolink|0
p|alt|0
p|note|1
p|link|0
p|ft|1
p|from|1
p|nat|1
p|first|1
p|inj|1
p|college|1

template|Шаблон:Hidden begin
count|23
properties|12
p|extra1|0
p|ta2|0
p|border|0
p|toggle|1
p|bg1|0
p|bodystyle|1
p|header|0
p|title|6
p|titlestyle|5
p|bg2|0
p|ta1|0
p|extra2|0

template|Шаблон:Фудбалкутија
count|57
properties|17
p|голови2|46
p|пенали1|1
p|рунда|0
p|тим1|46
p|време|6
p|публика|26
p|извештај|16
p|датум|56
p|пеналирезултат|1
p|настан|0
p|резултат|57
p|голови1|55
p|про|0
p|стадион|56
p|тим2|46
p|пенали2|1
p|судија|30

template|Шаблон:Infobox Historical Event
count|2
properties|11
p|Image_Name|2
p|Backgroundcolor|0
p|Location|2
p|URL|0
p|AKA|2
p|Date|2
p|Event_Name|2
p|Result|1
p|Image_Caption|2
p|Participants|2
p|WidthInEms|0

template|Шаблон:Носач на податоци
count|2
properties|19
p|read|1
p|subject_name|0
p|weight|0
p|name|1
p|extended to|0
p|standard|0
p|image|0
p|blocksize|1
p|extended from|0
p|encoding|1
p|logo|1
p|caption|0
p|dimensions|0
p|use|1
p|owner|1
p|title|0
p|type|1
p|write|0
p|capacity|1

template|Шаблон:S-ttl
count|373
properties|24
p|regent4|0
p|years|363
p|years8|0
p|years6|0
p|regent5|0
p|regent1|33
p|years3|0
p|creation|0
p|regent6|0
p|years5|0
p|years2|3
p|lords|0
p|alongside|2
p|regent2|4
p|regent3|1
p|title|364
p|dynasty|0
p|district|0
p|regent7|0
p|years1|23
p|years4|0
p|rows|6
p|regent8|0
p|years7|0

template|Шаблон:Општина во Израел
count|4
properties|43
p|imgsize2|0
p|pushpin_map_caption|0
p|website|2
p|area|2
p|name|3
p|caption2|0
p|longd|3
p|map_caption|0
p|area_dunam|1
p|image|0
p|founded|2
p|population|3
p|pushpin_map|1
p|official_name|0
p|longEW|1
p|latm|3
p|pushpin_mapsize|0
p|subdistrict|0
p|longm|3
p|altOffSp|0
p|latNS|1
p|caption3|1
p|image3|1
p|longs|1
p|meaning|2
p|stdHeb|0
p|caption|1
p|popyear|3
p|arname|2
p|region|0
p|typefrom|1
p|imgsize|1
p|image2|0
p|pushpin_label_position|0
p|altUnoSp|0
p|mayor|3
p|latd|3
p|type|3
p|district|3
p|imgsize3|1
p|destroyed|0
p|lats|1
p|hebname|2

template|Шаблон:Инфокутија Валута
count|40
properties|94
p|footnotes|3
p|printer|12
p|plural_subunit_3|0
p|pegged_with|6
p|superunit_inline_note_2|0
p|currency_name|2
p|subunit_name_3|2
p|euro_replace_non_cash|2
p|superunit_ratio_1|0
p|subunit_ratio_5|0
p|no_plural|1
p|ERM_fixed_rate|3
p|rarely_used_coins|10
p|unofficial_users|1
p|plural|8
p|subunit_ratio_1|30
p|nickname_subunit_2|0
p|symbol_subunit_1|9
p|superunit_name_5|0
p|printer_website|11
p|image_width_2|2
p|nickname_subunit_5|0
p|inflation_source_date|29
p|issuing_authority|31
p|superunit_name_3|0
p|inflation_method|7
p|superunit_ratio_4|0
p|image_width_1|3
p|mint|12
p|symbol_subunit_3|1
p|banknote_article|9
p|issuing_authority_website|29
p|subunit_name_2|4
p|plural_subunit_4|0
p|superunit_inline_note_5|0
p|currency_name_in_local|20
p|mint_override_with_original_text|0
p|image_title_1|26
p|nickname_subunit_1|1
p|superunit_name_1|0
p|subunit_inline_note_5|0
p|superunit_inline_note_1|0
p|superunit_ratio_3|0
p|superunit_name_4|0
p|plural_slavic|1
p|subunit_ratio_2|3
p|iso_code|38
p|subunit_inline_note_1|1
p|subunit_name_5|0
p|rarely_used_banknotes|10
p|symbol|27
p|image_title_2|13
p|euro_replace_cash|3
p|image_background_1|0
p|nickname_subunit_4|0
p|plural_subunit_5|0
p|superunit_inline_note_4|0
p|symbol_subunit_4|0
p|used_banknotes|22
p|ERM_band|1
p|image_2|10
p|pegged_by|2
p|coin_article|8
p|frequently_used_coins|11
p|subunit_ratio_3|1
p|superunit_name_2|0
p|used_coins|20
p|subunit_inline_note_4|0
p|ERM_since|3
p|plural_subunit_1|7
p|subunit_name_4|0
p|image_background_2|0
p|inflation_rate|36
p|mint_website|12
p|subunit_inline_note_2|0
p|image_1|29
p|superunit_ratio_5|0
p|subunit_ratio_4|0
p|ERM_withdraw|0
p|obsolete_notice|2
p|printer_override_with_original_text|2
p|superunit_ratio_2|0
p|issuing_authority_title|2
p|symbol_subunit_2|2
p|plural_subunit_2|0
p|superunit_inline_note_3|0
p|frequently_used_banknotes|9
p|subunit_inline_note_3|0
p|subunit_name_1|30
p|using_countries|14
p|nickname_subunit_3|0
p|ERM_fixed_rate_since|2
p|symbol_subunit_5|0
p|nickname|6

template|Шаблон:Americana
count|1
properties|29
p|first2|0
p|author|0
p|first1|0
p|last1|0
p|editor-first|0
p|url|0
p|author1|0
p|separator|0
p|short|0
p|page|0
p|pages|0
p|authorlink|0
p|inline|0
p|year|1
p|ref|0
p|author |0
p|noicon|0
p|last|0
p|coauthors|0
p|authors|0
p|author2|0
p|postscript|0
p|first|0
p|title|0
p|last2|0
p|editor-last|0
p|encyclopedia|0
p|volume|0
p|wstitle|1

template|Шаблон:Наведена изјава за печат
count|2
properties|8
p|format|0
p|url|1
p|quote|0
p|language|0
p|date|1
p|publisher|1
p|title|1
p|accessdate|0

template|Шаблон:BBKL
count|5
properties|11
p|spalte|0
p|author|0
p|band|3
p|ref|0
p|last|0
p|spalten|3
p|artikel|3
p|1|0
p|autor|3
p|first|0
p|endung|0

template|Шаблон:Инфокутија Избори
count|22
properties|517
p|seats_after3|0
p|poll2_date|0
p|2data8|0
p|delegate_count4|0
p|poll2_candidate6|0
p|alliance_name|0
p|color8|0
p|poll2_nominee7|0
p|popular_vote6|1
p|5data3|0
p|delegate_count7|0
p|map_size|5
p|poll1_candidate3|0
p|poll4_candidate7|0
p|running_mate7|0
p|seats_needed2|1
p|poll1_party3|0
p|color5|0
p|flag_year|1
p|party4|4
p|nominee9|0
p|poll4_party2|0
p|states_carried7|0
p|poll2_source3|0
p|leader_since1|7
p|4data7|0
p|seats_needed8|0
p|poll3_party3|0
p|poll1_party7|0
p|poll3_candidate3|0
p|turnout|1
p|2data6|0
p|poll4_source1|0
p|party1|21
p|map4_alt|0
p|seats1|9
p|poll3_party9|0
p|candidate5|0
p|3data2|0
p|last_election1|10
p|poll1_date3|0
p|poll2_date3|0
p|registered|0
p|leaders_seat6|1
p|poll2_party3|0
p|poll3_party4|0
p|poll4_party8|0
p|6data5|0
p|4data4|0
p|poll5_candidate9|0
p|before_election|18
p|next_election|16
p|poll1_candidate9|0
p|colour4|0
p|electoral_vote6|0
p|poll3_nominee3|0
p|poll5_nominee6|0
p|image1|21
p|poll1_source|0
p|1data8|0
p|poll4_nominee2|0
p|seat_change3|5
p|poll3_candidate7|0
p|3data8|0
p|leader6|1
p|poll5_party1|0
p|running_mate9|0
p|poll3_source2|0
p|leader3|5
p|votes_for_election|0
p|percentage3|8
p|leader9|0
p|2data2|0
p|colour7|0
p|poll1_nominee3|0
p|poll1_nominee8|0
p|popular_vote9|0
p|map4_size|0
p|map_caption|6
p|home_state9|0
p|seats_after7|0
p|party7|0
p|map4|0
p|poll2_party4|0
p|percentage2|19
p|poll5_date3|0
p|3data5|0
p|poll5_nominee2|0
p|last_election4|3
p|poll2_candidate8|0
p|seat_change7|0
p|poll4_nominee6|0
p|poll2_party2|0
p|poll5_party5|0
p|swing4|2
p|map|0
p|poll4_candidate3|0
p|percentage7|0
p|counties_threshold1|0
p|image4|4
p|seat_change2|9
p|seats_before2|4
p|states_carried4|0
p|leader7|0
p|seats8|0
p|alliance1|0
p|leader_since8|0
p|flag_image|0
p|map3_image|0
p|poll1_candidate8|0
p|poll5_candidate1|0
p|poll4_nominee9|0
p|poll2_candidate2|0
p|electoral_vote7|0
p|poll5_party9|0
p|color4|0
p|running_mate1|2
p|4blank|0
p|home_state5|0
p|5data7|0
p|poll3_candidate1|0
p|swing7|0
p|map3_caption|0
p|image7|0
p|seats2|9
p|poll2_nominee2|0
p|outgoing_members|0
p|poll3_nominee9|0
p|popular_vote1|19
p|map3_alt|0
p|alliance6|0
p|candidate9|0
p|seats_before6|0
p|1data2|0
p|last_election8|0
p|leaders_seat2|3
p|map2_size|0
p|5data2|0
p|poll3_party8|0
p|next_year|18
p|poll2_party7|0
p|poll1_nominee2|0
p|counties_won1|0
p|poll3_nominee4|0
p|poll5_candidate5|0
p|last_election2|10
p|nominee6|0
p|poll4_nominee5|0
p|leader_since2|7
p|seats3|5
p|delegate_count5|0
p|4data8|0
p|poll1_party6|0
p|delegate_count6|0
p|color2|0
p|party2|21
p|candidate3|1
p|poll2_nominee3|0
p|poll3_source1|0
p|colour3|0
p|poll4_candidate6|0
p|seats_before3|2
p|running_mate2|2
p|home_state3|0
p|seats_after2|0
p|poll4_party5|0
p|elected_mps|0
p|popular_vote5|4
p|poll5_candidate8|0
p|percentage6|1
p|candidate6|0
p|poll1_party2|0
p|poll1_nominee5|0
p|poll1_candidate6|0
p|poll3_date2|0
p|poll4_nominee1|0
p|home_state8|0
p|seats_needed9|0
p|4data3|0
p|3data9|0
p|poll3_party7|0
p|leader_since6|1
p|poll4_source|0
p|2data1|0
p|poll3_candidate9|0
p|running_mate6|0
p|colour8|0
p|poll3_source|0
p|poll5_nominee5|0
p|party5|4
p|states_carried3|0
p|last_election3|5
p|poll4_party1|0
p|seats_before9|0
p|poll3_candidate4|0
p|seat_change6|1
p|electoral_vote3|0
p|6data8|0
p|poll2_nominee8|0
p|6data9|0
p|poll4_candidate2|0
p|home_state4|0
p|map2_caption|0
p|running_mate5|0
p|1data7|0
p|4data1|0
p|poll2_candidate3|0
p|poll1_nominee9|0
p|leaders_seat7|0
p|country|22
p|swing3|4
p|poll2_nominee5|0
p|poll3_nominee8|0
p|popular_vote4|4
p|majority_seats|2
p|poll5_date2|0
p|alliance2|0
p|3data4|0
p|poll5_source1|0
p|poll3_candidate8|0
p|seats_needed6|0
p|poll4_date3|0
p|6data4|0
p|poll3_date1|0
p|counties_won9|0
p|seats_needed3|1
p|seats7|0
p|reporting|0
p|5data6|0
p|last_election7|0
p|2data9|0
p|delegate_count1|0
p|swing8|0
p|poll2_source2|0
p|poll2_candidate7|0
p|posttitle|4
p|leaders_seat3|3
p|declared|0
p|previous_year|19
p|poll4_source2|0
p|map4_image|0
p|poll1_source1|0
p|poll4_party6|0
p|poll4_date1|0
p|nominee2|10
p|3data1|0
p|1data3|0
p|image8|0
p|nominee1|10
p|leader_since7|0
p|states_carried8|0
p|last_update|0
p|color7|0
p|poll5_party4|0
p|poll4_party9|0
p|seats_for_election|10
p|poll4_party4|0
p|1blank|0
p|4data9|0
p|map3|0
p|before_party|17
p|electoral_vote2|0
p|poll4_source3|0
p|poll1_candidate2|0
p|swing2|4
p|candidate2|1
p|votes_counted|0
p|map_alt|0
p|percentage9|0
p|poll1_date|0
p|seats_before4|1
p|poll1_nominee1|0
p|leader_since3|4
p|nominee7|0
p|5data8|0
p|leaders_seat8|0
p|poll5_party6|0
p|home_state2|1
p|poll2_party9|0
p|color3|0
p|running_mate3|0
p|leaders_seat1|4
p|poll1_source2|0
p|poll5_nominee8|0
p|poll3_nominee5|0
p|poll4_date|0
p|image3|7
p|counties_won2|0
p|seat_change5|3
p|poll3_party1|0
p|alliance9|0
p|3data6|0
p|ongoing|20
p|leader_since5|2
p|percentage5|4
p|poll2_nominee9|0
p|poll5_candidate2|0
p|poll2_nominee4|0
p|states_carried2|0
p|poll1_nominee6|0
p|opinion_polls|0
p|poll2_source|0
p|poll2_candidate4|0
p|3blank|0
p|seats_after1|0
p|poll3_nominee1|0
p|map3_size|0
p|seats_after9|0
p|leaders_seat4|1
p|delegate_count9|0
p|6data7|0
p|vote_type|0
p|map2_image|0
p|delegate_count2|0
p|party_name|0
p|poll5_party7|0
p|popular_vote8|0
p|poll3_party6|0
p|poll5_candidate7|0
p|5data1|0
p|colour2|0
p|electoral_vote8|0
p|poll1_candidate5|0
p|home_state7|0
p|poll4_candidate9|0
p|party6|1
p|poll5_candidate4|0
p|colour9|0
p|poll3_candidate5|0
p|poll5_party3|0
p|seats_needed5|0
p|seats_after4|0
p|leader4|3
p|leader_since9|0
p|poll3_date3|0
p|popular_vote3|8
p|poll3_nominee7|0
p|election_date|19
p|candidate7|0
p|image5|3
p|alliance3|0
p|poll5_candidate3|0
p|seats_after8|0
p|party9|0
p|6data3|0
p|after_election|17
p|needed_votes|0
p|5data5|0
p|after_party|17
p|4data2|0
p|poll5_date1|0
p|swing9|0
p|1data6|0
p|poll2_date2|0
p|poll4_nominee4|0
p|poll2_source1|0
p|last_election6|1
p|poll1_date1|0
p|image9|0
p|states_carried9|0
p|swing6|1
p|poll4_candidate5|0
p|poll1_nominee7|0
p|poll5_nominee9|0
p|party3|8
p|counties_threshold3|0
p|seats_before7|0
p|colour5|0
p|poll4_date2|0
p|2blank|0
p|poll5_source2|0
p|color6|0
p|4data6|0
p|5data9|0
p|poll4_candidate1|0
p|map4_caption|0
p|poll2_party6|0
p|poll1_party5|0
p|poll5_nominee4|0
p|nominee3|2
p|1data4|0
p|seat_change9|0
p|6data1|0
p|2data3|0
p|running_mate8|0
p|colour6|0
p|poll5_nominee7|0
p|colour1|0
p|3data3|0
p|leader_since4|2
p|states_carried6|0
p|electoral_vote1|0
p|poll3_candidate6|0
p|2data5|0
p|6data6|0
p|map_image|6
p|poll4_party3|0
p|home_state1|1
p|leader2|10
p|percentage4|4
p|election_name|21
p|seats6|1
p|poll5_date|0
p|poll1_candidate4|0
p|seats_needed1|1
p|poll3_nominee6|0
p|elected_members|0
p|poll1_date2|0
p|image2|20
p|nominee8|0
p|counties_won3|0
p|2data7|0
p|poll3_party2|0
p|4data5|0
p|delegate_count8|0
p|counties_threshold9|0
p|poll2_nominee1|0
p|delegate_count3|0
p|poll5_party8|0
p|swing1|4
p|poll1_candidate1|0
p|5blank|0
p|states_carried1|0
p|poll1_source3|0
p|title|19
p|poll4_candidate8|0
p|popular_vote7|0
p|alliance4|0
p|alliance8|0
p|poll3_candidate2|0
p|poll5_source3|0
p|seat_change4|3
p|type|22
p|color9|0
p|poll4_party7|0
p|poll2_party8|0
p|poll2_nominee6|0
p|running_mate4|0
p|nominee5|1
p|candidate8|0
p|percentage8|0
p|leader8|0
p|party_colour|0
p|home_state6|0
p|poll1_party4|0
p|electoral_vote5|0
p|1data9|0
p|seats5|3
p|map2|0
p|poll4_nominee3|0
p|poll2_candidate5|0
p|poll3_nominee2|0
p|leaders_seat5|1
p|seats_needed7|0
p|3data7|0
p|candidate1|1
p|poll3_party5|0
p|poll3_source3|0
p|alliance5|0
p|alliance7|0
p|seat_change1|9
p|seats_before1|4
p|states_carried5|0
p|poll3_date|0
p|1data1|0
p|nominee4|1
p|seat_change8|0
p|seats_after6|0
p|poll5_candidate6|0
p|seats_needed4|0
p|poll2_party1|0
p|leader5|3
p|previous_election|17
p|poll5_party2|0
p|map2_alt|0
p|candidate4|0
p|electoral_vote4|0
p|electoral_vote9|0
p|seats9|0
p|percentage1|19
p|last_election9|0
p|poll1_nominee4|0
p|poll2_candidate1|0
p|leaders_seat9|0
p|poll2_candidate9|0
p|time_zone|0
p|poll4_nominee7|0
p|poll1_party8|0
p|poll5_nominee1|0
p|6blank|0
p|poll1_party1|0
p|popular_vote2|19
p|previous_mps|2
p|poll5_source|0
p|seats_before8|0
p|party_color|0
p|seats_before5|0
p|poll5_nominee3|0
p|1data5|0
p|color1|0
p|6data2|0
p|image6|0
p|2data4|0
p|counties_threshold2|0
p|party8|0
p|poll2_party5|0
p|seats_after5|0
p|leader1|10
p|poll2_date1|0
p|poll4_candidate4|0
p|poll1_party9|0
p|5data4|0
p|last_election5|3
p|poll1_candidate7|0
p|poll4_nominee8|0
p|swing5|2
p|seats4|3

template|Шаблон:Етничка група
count|36
properties|113
p|поп16|5
p|регион13|2
p|поп27|3
p|реф3|1
p|регион20|1
p|поп32|2
p|поп23|3
p|поп22|3
p|регион7|3
p|регион17|1
p|регион31|0
p|регион24|0
p|поп1|10
p|поврзани|27
p|знаме_наслов|0
p|регион3|5
p|реф7|0
p|реф16|0
p|поп19|4
p|јаз|0
p|поп33|2
p|реф27|0
p|регион28|0
p|регион9|3
p|поп11|6
p|поп12|6
p|реф30|0
p|поп4|6
p|реф12|0
p|реф17|0
p|реф23|0
p|слика|25
p|поп13|5
p|поп8|6
p|регион23|0
p|регион16|1
p|реф28|0
p|поп5|7
p|регион21|1
p|поп24|3
p|знаме|0
p|поп17|5
p|реф33|0
p|поп31|3
p|регион12|2
p|регион19|1
p|поп2|8
p|регион4|3
p|поп10|6
p|реф8|0
p|реф22|0
p|регион27|0
p|реф13|0
p|реф18|0
p|поп21|4
p|реф29|0
p|реф24|0
p|реф4|0
p|поп28|3
p|реф11|0
p|јазици|36
p|регион11|2
p|поп3|7
p|попместо|6
p|генеалогија|0
p|поп25|3
p|поп18|5
p|поп6|6
p|реф1|0
p|слика_наслов|7
p|реф10|0
p|поп29|3
p|поп14|6
p|реф32|0
p|регион26|0
p|реф14|0
p|поп20|4
p|реф21|0
p|регион32|0
p|регион5|3
p|реф5|1
p|група|36
p|регион10|3
p|табелазаглв|0
p|реф25|0
p|фусноти|0
p|регион15|1
p|регион14|2
p|регион30|0
p|региони|6
p|поп7|6
p|регион18|1
p|реф2|0
p|реф19|0
p|регион6|3
p|реф31|0
p|регион25|0
p|регион1|12
p|реф9|0
p|поп30|3
p|реф26|0
p|реф6|0
p|реф20|0
p|регион2|5
p|регион29|0
p|реф15|0
p|регион33|1
p|регион22|0
p|поп26|3
p|наслов|0
p|поп15|5
p|регион8|4
p|поп9|6

template|Шаблон:Инфокутија Облак
count|2
properties|12
p|species|0
p|name|1
p|symbol|1
p|variety|0
p|genus|1
p|image location|1
p|appearance|1
p|image name|1
p|altitude_m|1
p|precipitation|1
p|abbreviation|1
p|level|1

template|Шаблон:Инфокутија Кинеска станица
count|10
properties|51
p|coordinates|0
p|services|0
p|prov|9
p|city|9
p|caption2|0
p|bus|0
p|stats|0
p|imagesize|0
p|StationType|0
p|oldname|1
p|bus_dispname|0
p|station_code|0
p|image|0
p|line|1
p|districtname|1
p|tram|0
p|Platform|0
p|othername|0
p|icon|8
p|imagesize2|0
p|PlatformType|0
p|port_name|0
p|countyname|0
p|Connections|0
p|operator2|0
p|open|0
p|ExitNames|0
p|districtname2|0
p|county|0
p|namerom|9
p|station_number|1
p|statsnote|0
p|oldname2|0
p|port|0
p|pref|0
p|operator|9
p|caption|2
p|statsy|0
p|airport|0
p|entirenamerom|0
p|district2|0
p|tram_name|0
p|image2|0
p|district|0
p|close|0
p|Place|0
p|Exits|0
p|airport_name|0
p|presentname|0
p|opercolor2|0
p|entirename|0

template|Шаблон:Инфокутија Покраина во Иран
count|1
properties|12
p|sub_provinces|1
p|area|1
p|longd|1
p|pop|1
p|pop_density|1
p|province_name|1
p|languages|1
p|capital|1
p|pop_year|1
p|loc_map|1
p|latd|1
p|ostan_name|1

template|Шаблон:Cycling squad rider
count|28
properties|4
p|nat|28
p|name|28
p|birthdate|18
p|other|0

template|Шаблон:Инфокутија Програмска опрема
count|36
properties|39
p|author|7
p|website|17
p|name|28
p|logo_size|0
p|operating_system|11
p|genre|31
p|programming language|15
p|size|4
p|standard|0
p|released|7
p|AsOf|0
p|latest_preview_version|1
p|latest release version|8
p|latest_release_version|9
p|developer|29
p|screenshot_size|0
p|frequently updated|8
p|logo caption|3
p|collapsible|3
p|licence|1
p|operating system|14
p|bodystyle|0
p|license|29
p|logo|16
p|programming_language|0
p|latest release date|2
p|language|10
p|latest_preview_date|1
p|caption|16
p|status|5
p|screenshot|13
p|screenshot_alt|0
p|latest preview version|0
p|title|3
p|platform|6
p|latest_release_date|2
p|latest preview date|1
p|logo_alt|0
p|frequently_updated|2

template|Шаблон:Инфокутија Централна банка
count|17
properties|42
p|footnotes|2
p|native_name|0
p|currency_iso|14
p|coordinates|0
p|IOER|0
p|reserves|2
p|website|16
p|name|0
p|logo_size|0
p|president|16
p|infobox_width|0
p|deposit_rate|3
p|image_size|0
p|image|0
p|interest_rate_target|0
p|image_width_2|0
p|reserve_requirements|0
p|bank_name_in_local|10
p|image_width_1|4
p|image_title_1|13
p|succeeded|4
p|executive|0
p|image_title_2|7
p|bank_name|4
p|logo|0
p|ownership|1
p|leader_title|14
p|preceded|3
p|alt|0
p|bank_of|15
p|image_2|6
p|caption|0
p|headquarters|17
p|image_upright|0
p|currency|13
p|logo_caption|0
p|established|13
p|borrowing_rate|7
p|image_1|16
p|logo_upright|0
p|logo_alt|0
p|executive_title|0

template|Шаблон:S-fol
count|1
properties|3
p|rows|1
p|after|1
p|1|0

template|Шаблон:Инфокутија Злосторник
count|11
properties|22
p|conviction|1
p|subject_name|7
p|children|1
p|conviction_penalty|5
p|motive|0
p|death_date|1
p|birth_place|10
p|image_size|3
p|birth_name|1
p|death_place|3
p|spouse|1
p|parents|0
p|allegiance|0
p|alias|0
p|image_alt|0
p|image_caption|2
p|cause|0
p|charge|4
p|image_name|6
p|conviction_status|7
p|occupation|9
p|birth_date|2

template|Шаблон:Инфокутија Владетел
count|249
properties|68
p|native_lang7|0
p|burial_place|2
p|native_lang5_name1|0
p|mother|160
p|consortto|0
p|native_lang3_name1|1
p|children|1
p|name|248
p|coronation|59
p|consortreign|0
p|spouse 3|3
p|baptism|0
p|native_lang4|0
p|offspring|3
p|royal anthem|0
p|spouse 4|1
p|death_date|68
p|birth_place|32
p|image_size|2
p|image|0
p|birth_name|1
p|spouse 9|0
p|native_lang8|0
p|successor|206
p|death_place|33
p|spouse|77
p|native_lang1|6
p|royal house|112
p|queen|16
p|signature|2
p|native_lang5|0
p|place of burial|71
p|spouse 8|0
p|issue|136
p|pronunciation|0
p|suc-type|4
p|native_lang2|1
p|spouse 7|1
p|spouse 1|33
p|native_lang8_name1|0
p|native_lang7_name1|0
p|native_lang6_name1|0
p|alt|0
p|father|185
p|caption|123
p|investiture|0
p|royal motto|0
p|native_lang6|0
p|spouse 6|1
p|full name|91
p|birth name|1
p|heir|3
p|title|237
p|spouse 2|12
p|othertitles|28
p|dynasty|75
p|burial_date|0
p|religion|14
p|native_lang4_name1|0
p|native_lang2_name1|1
p|date of burial|6
p|spouse 5|1
p|birth_date|59
p|native_lang3|1
p|reign|215
p|predecessor|202
p|consort|48
p|native_lang1_name1|5

template|Шаблон:Planetbox character
count|7
properties|11
p|radius_earth|3
p|mass_earth|1
p|mass|0
p|radius_megameter|0
p|minimum_mass|0
p|temperature|2
p|gravity_earth|0
p|gravity|0
p|radius|0
p|density|0
p|minimum_mass_earth|1

template|Шаблон:RBSL roster footer
count|1
properties|5
p|asst_coach|1
p|roster_url|1
p|head_coach|1
p|transaction_url|0
p|accessdate|1

template|Шаблон:Наведени вести
count|65
properties|18
p|format|1
p|author|7
p|curly|0
p|url|58
p|page|1
p|pages|6
p|authorlink|1
p|last|31
p|work|27
p|coauthors|1
p|quote|0
p|id|0
p|language|1
p|date|53
p|publisher|27
p|first|28
p|title|62
p|accessdate|39

template|Шаблон:Инфокутија летало
count|3
properties|22
p|infoboxwidth|0
p|воведен|1
p|дизајнер|1
p|тип|2
p|произведуван|0
p|слика|2
p|отстранет|0
p|број произведени|2
p|варијанти со нивни статии|0
p|развиен од|1
p|име|2
p|производител|2
p|цена на програмата|0
p|цена на леталото|1
p|subtemplate|0
p|повеќе корисници|1
p|прв лет|2
p|главен корисник|2
p|производители|0
p|претставен|0
p|статус|2
p|опис|2

template|Шаблон:4TeamBracket-Consolation
count|4
properties|27
p|RD1-team2|0
p|RD1-score3|4
p|RD1-score2|4
p|RD3-score2|4
p|RD2-score2|4
